org:resource,Activity,time:timestamp,org:role,case:Project,case:Task,CaseID,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.54957370454908,SUPERVISOR,project 147556,UNKNOWN,request for payment 164721,organizational unit 65461,0,3.194043082849454,UNKNOWN,request for payment number 164722
SYSTEM,Request Payment,17.549677835921962,UNDEFINED,project 147556,UNKNOWN,request for payment 164721,organizational unit 65461,0,3.194043082849454,UNKNOWN,request for payment number 164722
SYSTEM,Payment Handled,17.56176335420831,UNDEFINED,project 147556,UNKNOWN,request for payment 164721,organizational unit 65461,0,3.194043082849454,UNKNOWN,request for payment number 164722
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.547347293250436,EMPLOYEE,project 147572,UNKNOWN,request for payment 164727,organizational unit 65469,0,4.156937443749818,UNKNOWN,request for payment number 164728
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.54734750878968,ADMINISTRATION,project 147572,UNKNOWN,request for payment 164727,organizational unit 65469,0,4.156937443749818,UNKNOWN,request for payment number 164728
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.54883809638141,SUPERVISOR,project 147572,UNKNOWN,request for payment 164727,organizational unit 65469,0,4.156937443749818,UNKNOWN,request for payment number 164728
SYSTEM,Request Payment,17.550757028509324,UNDEFINED,project 147572,UNKNOWN,request for payment 164727,organizational unit 65469,0,4.156937443749818,UNKNOWN,request for payment number 164728
SYSTEM,Payment Handled,17.56176335420831,UNDEFINED,project 147572,UNKNOWN,request for payment 164727,organizational unit 65469,0,4.156937443749818,UNKNOWN,request for payment number 164728
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.547398494490693,EMPLOYEE,project 147556,UNKNOWN,request for payment 169378,organizational unit 65461,0,3.4248389561325467,UNKNOWN,request for payment number 169379
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.547398638176173,ADMINISTRATION,project 147556,UNKNOWN,request for payment 169378,organizational unit 65461,0,3.4248389561325467,UNKNOWN,request for payment number 169379
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.54934454389158,SUPERVISOR,project 147556,UNKNOWN,request for payment 169378,organizational unit 65461,0,3.4248389561325467,UNKNOWN,request for payment number 169379
SYSTEM,Request Payment,17.551049694095664,UNDEFINED,project 147556,UNKNOWN,request for payment 169378,organizational unit 65461,0,3.4248389561325467,UNKNOWN,request for payment number 169379
SYSTEM,Payment Handled,17.56176335420831,UNDEFINED,project 147556,UNKNOWN,request for payment 169378,organizational unit 65461,0,3.4248389561325467,UNKNOWN,request for payment number 169379
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.54870682858771,EMPLOYEE,project 147556,task 168948,request for payment 169887,organizational unit 65462,0,5.471345701666953,activity 505,request for payment number 169888
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.548715342743826,ADMINISTRATION,project 147556,task 168948,request for payment 169887,organizational unit 65462,0,5.471345701666953,activity 505,request for payment number 169888
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.549358908303688,SUPERVISOR,project 147556,task 168948,request for payment 169887,organizational unit 65462,0,5.471345701666953,activity 505,request for payment number 169888
SYSTEM,Request Payment,17.55128807783406,UNDEFINED,project 147556,task 168948,request for payment 169887,organizational unit 65462,0,5.471345701666953,activity 505,request for payment number 169888
SYSTEM,Payment Handled,17.56176335420831,UNDEFINED,project 147556,task 168948,request for payment 169887,organizational unit 65462,0,5.471345701666953,activity 505,request for payment number 169888
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.548755951401116,EMPLOYEE,UNKNOWN,task 153156,request for payment 169892,organizational unit 65465,0,4.586218909457225,activity 505,UNKNOWN
STAFF MEMBER,Request For Payment REJECTED by ADMINISTRATION,17.548756166636956,ADMINISTRATION,UNKNOWN,task 153156,request for payment 169892,organizational unit 65465,0,4.586218909457225,activity 505,UNKNOWN
STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,17.56735549194735,EMPLOYEE,UNKNOWN,task 153156,request for payment 169892,organizational unit 65465,0,4.586218909457225,activity 505,UNKNOWN
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.577424023814267,EMPLOYEE,UNKNOWN,task 153156,request for payment 169892,organizational unit 65465,0,4.586218909457225,activity 505,UNKNOWN
STAFF MEMBER,Request For Payment REJECTED by ADMINISTRATION,17.577424604794857,ADMINISTRATION,UNKNOWN,task 153156,request for payment 169892,organizational unit 65465,0,4.586218909457225,activity 505,UNKNOWN
STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,17.57979931748754,EMPLOYEE,UNKNOWN,task 153156,request for payment 169892,organizational unit 65465,0,4.586218909457225,activity 505,UNKNOWN
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.548804234814,EMPLOYEE,project 147546,task 9430,request for payment 164137,organizational unit 65475,0,4.253429169890643,activity 505,request for payment number 164138
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.548830539803326,ADMINISTRATION,project 147546,task 9430,request for payment 164137,organizational unit 65475,0,4.253429169890643,activity 505,request for payment number 164138
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.551036356096972,SUPERVISOR,project 147546,task 9430,request for payment 164137,organizational unit 65475,0,4.253429169890643,activity 505,request for payment number 164138
SYSTEM,Request Payment,17.561083883312726,UNDEFINED,project 147546,task 9430,request for payment 164137,organizational unit 65475,0,4.253429169890643,activity 505,request for payment number 164138
SYSTEM,Payment Handled,17.56786367739551,UNDEFINED,project 147546,task 9430,request for payment 164137,organizational unit 65475,0,4.253429169890643,activity 505,request for payment number 164138
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.54882843542964,EMPLOYEE,project 147546,UNKNOWN,request for payment 169389,organizational unit 65463,0,4.098062394110462,UNKNOWN,request for payment number 169390
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.54882920065695,ADMINISTRATION,project 147546,UNKNOWN,request for payment 169389,organizational unit 65463,0,4.098062394110462,UNKNOWN,request for payment number 169390
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.54884302247435,SUPERVISOR,project 147546,UNKNOWN,request for payment 169389,organizational unit 65463,0,4.098062394110462,UNKNOWN,request for payment number 169390
SYSTEM,Request Payment,17.548854787607855,UNDEFINED,project 147546,UNKNOWN,request for payment 169389,organizational unit 65463,0,4.098062394110462,UNKNOWN,request for payment number 169390
SYSTEM,Payment Handled,17.56176335420831,UNDEFINED,project 147546,UNKNOWN,request for payment 169389,organizational unit 65463,0,4.098062394110462,UNKNOWN,request for payment number 169390
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.548857298441593,EMPLOYEE,project 151278,task 63389,request for payment 161300,organizational unit 65454,0,5.335515042767264,activity 505,request for payment number 161301
STAFF MEMBER,Request For Payment REJECTED by ADMINISTRATION,17.553178866722977,ADMINISTRATION,project 151278,task 63389,request for payment 161300,organizational unit 65454,0,5.335515042767264,activity 505,request for payment number 161301
STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,17.56141201105852,EMPLOYEE,project 151278,task 63389,request for payment 161300,organizational unit 65454,0,5.335515042767264,activity 505,request for payment number 161301
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.561797275508088,EMPLOYEE,project 151278,task 63389,request for payment 161300,organizational unit 65454,0,5.335515042767264,activity 505,request for payment number 161301
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.56188963853185,ADMINISTRATION,project 151278,task 63389,request for payment 161300,organizational unit 65454,0,5.335515042767264,activity 505,request for payment number 161301
STAFF MEMBER,Request For Payment APPROVED by BUDGET OWNER,17.563077865451238,BUDGET OWNER,project 151278,task 63389,request for payment 161300,organizational unit 65454,0,5.335515042767264,activity 505,request for payment number 161301
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.567143284356913,SUPERVISOR,project 151278,task 63389,request for payment 161300,organizational unit 65454,0,5.335515042767264,activity 505,request for payment number 161301
SYSTEM,Request Payment,17.577178099281177,UNDEFINED,project 151278,task 63389,request for payment 161300,organizational unit 65454,0,5.335515042767264,activity 505,request for payment number 161301
SYSTEM,Payment Handled,17.581953418052503,UNDEFINED,project 151278,task 63389,request for payment 161300,organizational unit 65454,0,5.335515042767264,activity 505,request for payment number 161301
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.548917508737667,EMPLOYEE,project 151278,UNKNOWN,request for payment 167804,organizational unit 65462,0,4.504252416492324,UNKNOWN,request for payment number 167805
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.54891758047136,ADMINISTRATION,project 151278,UNKNOWN,request for payment 167804,organizational unit 65462,0,4.504252416492324,UNKNOWN,request for payment number 167805
STAFF MEMBER,Request For Payment APPROVED by BUDGET OWNER,17.55104418235033,BUDGET OWNER,project 151278,UNKNOWN,request for payment 167804,organizational unit 65462,0,4.504252416492324,UNKNOWN,request for payment number 167805
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.551113542229892,SUPERVISOR,project 151278,UNKNOWN,request for payment 167804,organizational unit 65462,0,4.504252416492324,UNKNOWN,request for payment number 167805
SYSTEM,Request Payment,17.552887538195208,UNDEFINED,project 151278,UNKNOWN,request for payment 167804,organizational unit 65462,0,4.504252416492324,UNKNOWN,request for payment number 167805
SYSTEM,Payment Handled,17.56176335420831,UNDEFINED,project 151278,UNKNOWN,request for payment 167804,organizational unit 65462,0,4.504252416492324,UNKNOWN,request for payment number 167805
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.548933720421903,EMPLOYEE,project 147556,UNKNOWN,request for payment 164732,organizational unit 65456,0,2.322869711897151,UNKNOWN,request for payment number 164733
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.548934055173675,ADMINISTRATION,project 147556,UNKNOWN,request for payment 164732,organizational unit 65456,0,2.322869711897151,UNKNOWN,request for payment number 164733
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.56133467112979,SUPERVISOR,project 147556,UNKNOWN,request for payment 164732,organizational unit 65456,0,2.322869711897151,UNKNOWN,request for payment number 164733
SYSTEM,Request Payment,17.5630947686027,UNDEFINED,project 147556,UNKNOWN,request for payment 164732,organizational unit 65456,0,2.322869711897151,UNKNOWN,request for payment number 164733
SYSTEM,Payment Handled,17.56786367739551,UNDEFINED,project 147556,UNKNOWN,request for payment 164732,organizational unit 65456,0,2.322869711897151,UNKNOWN,request for payment number 164733
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.548948975424576,EMPLOYEE,project 159459,UNKNOWN,request for payment 164737,organizational unit 65477,0,3.42617499796205,UNKNOWN,request for payment number 164738
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.548949142797923,ADMINISTRATION,project 159459,UNKNOWN,request for payment 164737,organizational unit 65477,0,3.42617499796205,UNKNOWN,request for payment number 164738
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.549319017272403,SUPERVISOR,project 159459,UNKNOWN,request for payment 164737,organizational unit 65477,0,3.42617499796205,UNKNOWN,request for payment number 164738
SYSTEM,Request Payment,17.561089481730495,UNDEFINED,project 159459,UNKNOWN,request for payment 164737,organizational unit 65477,0,3.42617499796205,UNKNOWN,request for payment number 164738
SYSTEM,Payment Handled,17.56786367739551,UNDEFINED,project 159459,UNKNOWN,request for payment 164737,organizational unit 65477,0,3.42617499796205,UNKNOWN,request for payment number 164738
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.548964899677543,EMPLOYEE,project 147843,task 14501,request for payment 169657,organizational unit 65465,0,5.182020105032303,activity 505,request for payment number 169658
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.54896504313813,ADMINISTRATION,project 147843,task 14501,request for payment 169657,organizational unit 65465,0,5.182020105032303,activity 505,request for payment number 169658
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.563693738366716,SUPERVISOR,project 147843,task 14501,request for payment 169657,organizational unit 65465,0,5.182020105032303,activity 505,request for payment number 169658
SYSTEM,Request Payment,17.56727973719837,UNDEFINED,project 147843,task 14501,request for payment 169657,organizational unit 65465,0,5.182020105032303,activity 505,request for payment number 169658
SYSTEM,Payment Handled,17.581953418052503,UNDEFINED,project 147843,task 14501,request for payment 169657,organizational unit 65465,0,5.182020105032303,activity 505,request for payment number 169658
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.549155182053553,EMPLOYEE,project 147572,UNKNOWN,request for payment 169899,organizational unit 65461,0,3.796902700957246,UNKNOWN,request for payment number 169900
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.549156090464045,ADMINISTRATION,project 147572,UNKNOWN,request for payment 169899,organizational unit 65461,0,3.796902700957246,UNKNOWN,request for payment number 169900
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.55104632978719,SUPERVISOR,project 147572,UNKNOWN,request for payment 169899,organizational unit 65461,0,3.796902700957246,UNKNOWN,request for payment number 169900
SYSTEM,Request Payment,17.561184602798107,UNDEFINED,project 147572,UNKNOWN,request for payment 169899,organizational unit 65461,0,3.796902700957246,UNKNOWN,request for payment number 169900
SYSTEM,Payment Handled,17.56786367739551,UNDEFINED,project 147572,UNKNOWN,request for payment 169899,organizational unit 65461,0,3.796902700957246,UNKNOWN,request for payment number 169900
