,org:group,resource country,org:resource,oranization country,org:role,concept:name,impact,product,time:timestamp,lifecycle:transition,case:concept:name
1965,Org line C,Sweden,Lennart,se,C_6,Accepted,Medium,PROD802,2012-05-25 09:44:38+00:00,In Progress,1-749851721
1966,Org line C,Sweden,Lennart,se,C_6,Accepted,Medium,PROD802,2012-05-28 11:40:54+00:00,Wait,1-749851721
1967,Org line A2,Sweden,Agneta,se,A2_3,Accepted,Low,PROD530,2012-05-24 17:32:26+00:00,In Progress,1-749871888
1968,Org line A2,POLAND,Janusz,pl,A2_1,Accepted,Medium,PROD756,2012-05-24 17:36:03+00:00,In Progress,1-749886936
1969,Org line B,INDIA,Murali,in,E_10,Accepted,High,PROD209,2012-05-24 19:11:46+00:00,In Progress,1-749931426
1970,Org line C,Belgium,Astrid,be,V3_2,Accepted,Low,PROD424,2012-05-24 18:10:33+00:00,In Progress,1-749938024
1971,Org line C,Belgium,Astrid,be,V3_2,Accepted,Low,PROD424,2012-05-24 18:14:10+00:00,Wait,1-749938024
1972,Org line C,INDIA,Shamna,in,E_4,Accepted,Medium,PROD436,2012-05-25 05:28:10+00:00,In Progress,1-750007716
1973,Org line C,INDIA,Shamna,in,E_4,Queued,Medium,PROD436,2012-05-25 05:31:39+00:00,Awaiting Assignment,1-750007716
1974,Org line C,INDIA,Avronil,in,E_4,Accepted,Medium,PROD436,2012-05-25 06:19:44+00:00,In Progress,1-750007716
1975,Org line C,INDIA,Avronil,in,E_4,Accepted,Medium,PROD436,2012-05-25 06:21:11+00:00,Wait,1-750007716
1976,Org line C,Sweden,Praveen,se,E_10,Accepted,Medium,PROD802,2012-05-25 09:55:16+00:00,In Progress,1-750090643
1977,Org line C,Sweden,Praveen,se,E_10,Queued,Medium,PROD802,2012-05-25 10:24:06+00:00,Awaiting Assignment,1-750090643
1978,Org line C,Sweden,Arun,se,E_10,Accepted,Medium,PROD802,2012-05-30 14:24:24+00:00,In Progress,1-750090643
1979,Org line C,Sweden,Martin,se,C_6,Queued,Medium,PROD802,2012-05-30 14:26:25+00:00,Awaiting Assignment,1-750090643
1980,Org line C,France,Aurelien,se,C_6,Accepted,Medium,PROD802,2012-05-30 15:16:44+00:00,In Progress,1-750090643
1981,Org line C,France,Aurelien,se,C_6,Accepted,Medium,PROD802,2012-05-31 14:55:33+00:00,Wait,1-750090643
1982,Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD424,2012-05-25 10:04:05+00:00,In Progress,1-750106623
1983,Org line C,Sweden,Tomas,se,C_6,Queued,Medium,PROD424,2012-05-25 10:14:23+00:00,Awaiting Assignment,1-750106623
1984,Org line C,Sweden,Kenneth,se,C_6,Accepted,Medium,PROD424,2012-05-30 08:48:13+00:00,In Progress,1-750106623
1985,Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD424,2012-06-07 14:14:29+00:00,Assigned,1-750106623
1986,Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD424,2012-06-07 14:22:30+00:00,In Progress,1-750106623
1987,Org line V2,Sweden,Åsa,se,,Accepted,Medium,PROD615,2012-05-25 10:32:26+00:00,In Progress,1-750161066
1988,Org line V2,Sweden,Åsa,se,,Accepted,Medium,PROD615,2012-05-25 10:42:34+00:00,Assigned,1-750161066
1989,Org line V2,Sweden,Åsa,se,,Accepted,Medium,PROD615,2012-05-25 10:33:16+00:00,In Progress,1-750161245
1990,Org line V2,Sweden,Åsa,se,,Accepted,Medium,PROD615,2012-05-25 10:35:21+00:00,Assigned,1-750161245
1991,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-25 11:02:09+00:00,In Progress,1-750179984
1992,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-28 10:49:12+00:00,Assigned,1-750179984
1993,Org line G4,Sweden,Ingela,se,,Accepted,Low,PROD406,2012-05-25 11:44:47+00:00,In Progress,1-750196720
1994,Org line A2,INDIA,Pramod,us,A2_4,Accepted,Low,PROD552,2012-05-25 11:59:41+00:00,Wait,1-750209134
1995,Org line A2,INDIA,Pramod,us,A2_4,Accepted,Medium,PROD552,2012-05-25 12:05:54+00:00,Wait,1-750209298
1996,Org line C,POLAND,Marcin,pl,C_6,Accepted,High,PROD452,2012-05-25 12:51:00+00:00,In Progress,1-750239221
1997,Org line G4,Sweden,Lars-Göran,se,,Accepted,Low,PROD374,2012-05-25 14:40:59+00:00,In Progress,1-750255303
1998,Org line C,Sweden,Christoffer,se,V3_2,Accepted,Low,PROD412,2012-05-25 15:26:13+00:00,In Progress,1-750293610
1999,Org line C,INDIA,Mohsin,in,E_5,Queued,High,PROD745,2012-05-25 16:25:26+00:00,Awaiting Assignment,1-750411941
2000,Org line C,INDIA,Mohsin,in,E_5,Accepted,High,PROD745,2012-05-28 08:59:19+00:00,In Progress,1-750411941
2001,Org line C,INDIA,Mohsin,in,E_5,Accepted,High,PROD745,2012-05-28 09:05:43+00:00,Wait,1-750411941
2002,Org line C,Belgium,Peter,in,E_1,Queued,High,PROD745,2012-05-28 10:48:40+00:00,Awaiting Assignment,1-750411941
2003,Org line C,INDIA,Mohsin,in,E_5,Accepted,High,PROD745,2012-05-28 10:49:42+00:00,In Progress,1-750411941
2004,Org line C,INDIA,Mohsin,in,E_5,Accepted,High,PROD745,2012-05-28 10:51:18+00:00,Wait,1-750411941
2005,Org line D,Belgium,Wim,us,D_2,Accepted,Medium,PROD618,2012-05-25 17:02:19+00:00,In Progress,1-750437951
2006,Org line D,Belgium,Wim,us,D_2,Queued,Medium,PROD618,2012-05-25 17:14:45+00:00,Awaiting Assignment,1-750437951
2007,Org line C,France,Celine,fr,V3_3,Accepted,Medium,PROD374,2012-05-25 19:08:45+00:00,In Progress,1-750473129
2008,Org line C,Sweden,Praveen,se,E_10,Accepted,High,PROD802,2012-05-25 21:13:47+00:00,In Progress,1-750499270
2009,Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2012-05-25 21:29:08+00:00,Awaiting Assignment,1-750499270
2010,Org line C,Sweden,Kreeti,se,E_10,Accepted,High,PROD802,2012-05-25 21:31:45+00:00,In Progress,1-750499270
2011,Org line C,Sweden,Sandeep,se,E_10,Accepted,High,PROD802,2012-05-25 22:26:11+00:00,Assigned,1-750499270
2012,Org line C,Sweden,Sandeep,se,E_10,Accepted,High,PROD802,2012-05-26 02:08:51+00:00,Wait,1-750499270
2013,Org line C,Sweden,Sandeep,se,E_10,Accepted,High,PROD802,2012-05-30 02:34:16+00:00,In Progress,1-750499270
2014,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-05-30 02:34:58+00:00,Awaiting Assignment,1-750499270
2015,Org line C,Sweden,Martin,se,C_6,Accepted,High,PROD802,2012-05-30 09:14:05+00:00,In Progress,1-750499270
2016,Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD745,2012-05-28 10:46:21+00:00,In Progress,1-750717620
2017,Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD745,2012-05-28 10:47:09+00:00,In Progress,1-750717620
2018,Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-28 10:53:42+00:00,Awaiting Assignment,1-750717620
2019,Org line C,Sweden,Kell,be,E_1,Accepted,Medium,PROD745,2012-05-29 14:01:53+00:00,Assigned,1-750717620
2020,Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Low,PROD236,2012-05-28 11:35:48+00:00,Wait,1-750823791
2021,Org line C,Sweden,Lars-Ove,us,E_4,Accepted,Medium,PROD815,2012-05-28 11:01:38+00:00,In Progress,1-750838075
2022,Org line C,Sweden,Ranveer,in,E_10,Accepted,Low,PROD805,2012-05-28 17:14:06+00:00,In Progress,1-751087171
2023,Org line C,Sweden,Ranveer,in,E_10,Accepted,Low,PROD805,2012-05-28 17:18:07+00:00,Wait,1-751087171
2024,Org line C,Sweden,Ranveer,in,E_10,Accepted,Low,PROD805,2012-05-31 18:09:28+00:00,In Progress,1-751087171
2025,Org line C,Sweden,Ranveer,in,E_10,Accepted,Low,PROD805,2012-05-31 18:21:33+00:00,Wait,1-751087171
2026,Org line C,Sweden,Habib,us,E_4,Accepted,Major,PROD348,2012-05-28 19:49:10+00:00,In Progress,1-751140095
2027,Org line C,Sweden,Habib,us,E_4,Accepted,Major,PROD348,2012-05-29 11:12:26+00:00,Assigned,1-751140095
2028,Org line C,Sweden,Johnny,se,E_2,Accepted,High,PROD328,2012-05-29 08:44:03+00:00,In Progress,1-751197742
2029,Org line C,Sweden,Rolf,se,E_3,Accepted,Medium,PROD714,2012-05-29 10:05:58+00:00,In Progress,1-751277838
2030,Org line A2,China,Yu,cn,A2_2,Accepted,Low,PROD753,2012-05-29 11:58:59+00:00,In Progress,1-751447190
2031,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 12:43:07+00:00,In Progress,1-751457471
2032,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 12:43:23+00:00,Assigned,1-751457471
2033,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 14:05:01+00:00,In Progress,1-751461582
2034,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 14:13:43+00:00,In Progress,1-751461582
2035,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 14:15:11+00:00,Assigned,1-751461582
2036,Org line A2,Sweden,Tomas,cn,A2_2,Accepted,Low,PROD753,2012-05-29 13:48:35+00:00,In Progress,1-751492205
2037,Org line A2,POLAND,Tomasz,fr,A2_2,Accepted,Medium,PROD698,2012-05-29 15:28:01+00:00,Wait,1-751548681
2038,Org line A2,POLAND,Tomasz,fr,A2_2,Accepted,Medium,PROD698,2012-05-29 15:28:15+00:00,In Progress,1-751548681
2039,Org line A2,POLAND,Tomasz,fr,A2_2,Accepted,Medium,PROD698,2012-05-29 15:28:48+00:00,In Progress,1-751548681
2040,Org line A2,POLAND,Tomasz,fr,A2_2,Accepted,Medium,PROD698,2012-05-29 16:07:32+00:00,Wait,1-751548681
2041,Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Low,PROD236,2012-05-29 15:42:20+00:00,Wait,1-751568641
2042,Org line G4,Sweden,Charlotta,se,,Accepted,Low,PROD412,2012-05-29 16:48:03+00:00,In Progress,1-751683081
2043,Org line G4,Sweden,Charlotta,se,,Accepted,Low,PROD412,2012-05-29 16:49:44+00:00,Assigned,1-751683081
2044,Org line A2,POLAND,Anna,fr,A2_2,Accepted,Medium,PROD200,2012-05-29 17:44:19+00:00,In Progress,1-751689562
2045,Org line A2,POLAND,Bartlomiej,pl,D_1,Accepted,Medium,PROD74,2012-05-29 19:24:19+00:00,In Progress,1-751729551
2046,Org line A2,POLAND,Bartlomiej,pl,D_1,Accepted,Medium,PROD74,2012-05-29 19:24:45+00:00,In Progress,1-751729551
2047,Org line A2,Brazil,Carla,br,A2_2,Accepted,Major,PROD126,2012-05-29 20:28:51+00:00,In Progress,1-751772104
2048,Org line A2,Brazil,Carla,br,A2_2,Accepted,Major,PROD126,2012-05-30 14:03:07+00:00,Wait,1-751772104
2049,Org line A2,China,Cindy,cn,A2_2,Accepted,Low,PROD753,2012-05-30 08:28:43+00:00,In Progress,1-751904239
2050,Org line C,Sweden,Praveen,se,E_10,Accepted,Medium,PROD350,2012-05-30 13:56:34+00:00,In Progress,1-752141231
2051,Org line C,Sweden,Praveen,se,E_10,Queued,Medium,PROD350,2012-05-30 17:14:44+00:00,Awaiting Assignment,1-752141231
2052,Org line C,Sweden,Gaurav,se,E_10,Accepted,Medium,PROD350,2012-05-30 17:25:24+00:00,In Progress,1-752141231
2053,Org line B,INDIA,Ganesh,se,C_6,Queued,Medium,PROD350,2012-05-30 17:30:40+00:00,Awaiting Assignment,1-752141231
2054,Org line C,Sweden,Praveen,se,E_10,Queued,Medium,PROD350,2012-05-31 04:28:35+00:00,Awaiting Assignment,1-752141231
2055,Org line C,Sweden,Umar Farooque,se,E_10,Accepted,Medium,PROD350,2012-05-31 04:55:20+00:00,In Progress,1-752141231
2056,Org line B,INDIA,Ganesh,se,C_6,Queued,Medium,PROD350,2012-05-31 08:25:26+00:00,Awaiting Assignment,1-752141231
2057,Org line B,INDIA,Anandgiri,se,C_6,Accepted,Medium,PROD350,2012-05-31 13:40:54+00:00,In Progress,1-752141231
2058,Org line A2,Sweden,Britt,se,A2_1,Queued,Medium,PROD350,2012-06-14 13:56:52+00:00,Awaiting Assignment,1-752141231
2059,Org line A2,France,Frederic,fr,A2_2,Accepted,Medium,PROD196,2012-05-30 14:03:09+00:00,In Progress,1-752141295
2060,Org line A2,France,Frederic,fr,A2_2,Queued,Medium,PROD196,2012-05-30 14:05:01+00:00,Awaiting Assignment,1-752141295
2061,Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Low,PROD236,2012-05-30 14:53:31+00:00,Wait,1-752158401
2062,Org line A2,Sweden,Saki,us,A2_4,Accepted,Medium,PROD521,2012-05-30 15:40:15+00:00,In Progress,1-752184442
2063,Org line G4,Sweden,Johan,se,,Accepted,Medium,PROD412,2012-05-31 10:31:01+00:00,In Progress,1-752195185
2064,Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Medium,PROD236,2012-05-30 16:50:36+00:00,Wait,1-752253951
2065,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2012-05-30 17:55:15+00:00,In Progress,1-752262129
2066,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2012-05-30 18:28:36+00:00,Assigned,1-752262129
2067,Org line C,Sweden,Jari,us,E_1,Queued,Medium,PROD153,2012-05-30 19:38:56+00:00,Awaiting Assignment,1-752294640
2068,Org line C,Sweden,Maria,us,E_1,Accepted,Medium,PROD153,2012-06-12 12:51:01+00:00,Assigned,1-752294640
2069,Org line C,Sweden,Maria,us,E_1,Accepted,Medium,PROD153,2012-06-12 14:15:26+00:00,Assigned,1-752294640
2070,Org line C,USA,William,us,E_1,Queued,Medium,PROD153,2012-06-12 14:15:27+00:00,Awaiting Assignment,1-752294640
2071,Org line C,Sweden,Peter,se,E_7,Accepted,Medium,PROD673,2012-05-30 19:45:49+00:00,In Progress,1-752294659
2072,Org line C,Sweden,Peter,se,E_7,Queued,Medium,PROD673,2012-05-30 19:48:43+00:00,Awaiting Assignment,1-752294659
2073,Org line C,INDIA,Ruhi,se,E_7,Accepted,Medium,PROD673,2012-06-04 10:25:49+00:00,Assigned,1-752294659
2074,Org line C,INDIA,Santosh,se,E_7,Accepted,Medium,PROD673,2012-06-04 10:40:13+00:00,Assigned,1-752294659
2075,Org line C,INDIA,Santosh,se,E_7,Accepted,Medium,PROD673,2012-06-14 18:19:47+00:00,In Progress,1-752294659
2076,Org line C,Sweden,Peter,se,E_7,Accepted,Medium,PROD673,2012-05-30 19:54:30+00:00,In Progress,1-752294699
2077,Org line C,Sweden,Peter,se,E_7,Queued,Medium,PROD673,2012-05-30 19:56:16+00:00,Awaiting Assignment,1-752294699
2078,Org line C,INDIA,Santosh,se,E_7,Accepted,Medium,PROD673,2012-06-04 10:26:54+00:00,Assigned,1-752294699
2079,Org line C,Sweden,Olof,se,E_3,Accepted,Medium,PROD379,2012-05-31 10:50:47+00:00,In Progress,1-752521529
2080,Org line V2,Sweden,Tonie,se,,Accepted,Medium,PROD257,2012-05-31 13:03:18+00:00,In Progress,1-752541471
2081,Org line V2,Sweden,Tonie,se,,Accepted,Medium,PROD257,2012-06-04 16:51:04+00:00,Assigned,1-752541471
2082,Org line G4,Sweden,Håkan,se,,Accepted,Medium,PROD397,2012-05-31 10:54:47+00:00,In Progress,1-752542242
2083,Org line A2,Sweden,Ann-Charlotte,se,A2_3,Accepted,Medium,PROD368,2012-05-31 12:06:38+00:00,In Progress,1-752580191
2084,Org line C,INDIA,-,in,E_7,Queued,Medium,PROD424,2012-05-31 13:20:22+00:00,Awaiting Assignment,1-752629415
2085,Org line C,INDIA,Rajendra,in,E_7,Accepted,Medium,PROD424,2012-06-03 22:01:15+00:00,In Progress,1-752629415
2086,Org line A2,Sweden,Britt,se,A2_1,Accepted,High,PROD350,2012-05-31 13:29:15+00:00,In Progress,1-752643661
2087,Org line A2,Sweden,Britt,se,A2_1,Accepted,High,PROD350,2012-05-31 16:22:09+00:00,Wait,1-752643661
2088,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-31 15:34:19+00:00,In Progress,1-752702791
2089,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-31 15:51:16+00:00,Assigned,1-752702791
2090,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-31 18:40:05+00:00,In Progress,1-752799402
2091,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-31 18:46:30+00:00,Assigned,1-752799402
2092,Org line C,Sweden,Leif,se,E_10,Accepted,High,PROD646,2012-05-31 18:34:35+00:00,In Progress,1-752809009
2093,Org line C,France,Celine,fr,V3_3,Accepted,Medium,PROD30,2012-05-31 18:08:17+00:00,In Progress,1-752828161
2094,Org line C,France,Celine,fr,V3_3,Queued,Medium,PROD30,2012-05-31 18:10:24+00:00,Awaiting Assignment,1-752828161
2095,Org line C,France,Celine,fr,V3_3,Accepted,Medium,PROD30,2012-06-06 12:21:45+00:00,In Progress,1-752828161
2096,Org line C,France,Fabrice,fr,V3_3,Accepted,Medium,PROD30,2012-06-12 12:48:38+00:00,Assigned,1-752828161
2097,Org line C,INDIA,Atul,se,E_1,Accepted,Low,PROD567,2012-06-01 08:48:05+00:00,In Progress,1-753034398
2098,Org line C,INDIA,Vinodhkumar,se,E_5,Accepted,Medium,PROD325,2012-06-01 09:59:47+00:00,In Progress,1-753055854
2099,Org line C,INDIA,Vinodhkumar,se,E_5,Queued,Medium,PROD325,2012-06-01 10:10:41+00:00,Awaiting Assignment,1-753055854
2100,Org line C,INDIA,Freddy,se,E_4,Accepted,Medium,PROD325,2012-06-01 12:44:14+00:00,In Progress,1-753055854
2101,Org line C,Sweden,Inger,se,C_3,Queued,Medium,PROD325,2012-06-06 09:36:27+00:00,Awaiting Assignment,1-753055854
2102,Org line C,INDIA,Amar,se,C_3,Accepted,Medium,PROD325,2012-06-08 12:29:39+00:00,In Progress,1-753055854
2103,Org line A2,Sweden,Linda,se,A2_3,Accepted,Medium,PROD319,2012-06-01 10:57:22+00:00,In Progress,1-753118981
2104,Org line A2,Sweden,Linda,se,A2_3,Accepted,Medium,PROD319,2012-06-01 11:00:16+00:00,In Progress,1-753119403
2105,Org line A2,Sweden,Sandeep,se,D_1,Accepted,Medium,PROD607,2012-06-01 11:52:54+00:00,Assigned,1-753140751
2106,Org line A2,Sweden,Sandeep,se,D_1,Accepted,Medium,PROD607,2012-06-01 13:11:12+00:00,In Progress,1-753140751
2107,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2012-06-01 11:48:05+00:00,In Progress,1-753170915
2108,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2012-06-01 11:52:18+00:00,Assigned,1-753170915
2109,Org line G4,Sweden,Erik,se,,Accepted,Low,PROD176,2012-06-01 13:32:15+00:00,In Progress,1-753174310
2110,Org line G4,Sweden,Erik,se,,Accepted,Low,PROD176,2012-06-01 13:38:03+00:00,Assigned,1-753174310
2111,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-01 15:36:07+00:00,In Progress,1-753202887
2112,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-01 16:41:29+00:00,Assigned,1-753202887
2113,Org line G4,Sweden,Ing-Marie,se,,Accepted,Medium,PROD609,2012-06-01 15:32:42+00:00,In Progress,1-753238365
2114,Org line G4,Sweden,Ing-Marie,se,,Queued,Medium,PROD609,2012-06-01 15:56:14+00:00,Awaiting Assignment,1-753238365
2115,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-01 14:39:59+00:00,In Progress,1-753244396
2116,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-01 14:40:38+00:00,Assigned,1-753244396
2117,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-01 14:44:41+00:00,In Progress,1-753244555
2118,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-01 14:47:16+00:00,Assigned,1-753244555
2119,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-01 14:56:33+00:00,In Progress,1-753244649
2120,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-04 16:36:57+00:00,Assigned,1-753244649
2121,Org line C,Belgium,Marc,be,E_6,Accepted,Medium,PROD149,2012-06-01 14:34:16+00:00,In Progress,1-753245663
2122,Org line C,Belgium,Marc,be,E_6,Queued,Medium,PROD149,2012-06-01 15:01:28+00:00,Awaiting Assignment,1-753245663
2123,Org line C,Belgium,Ludwig,be,E_6,Accepted,Medium,PROD149,2012-06-12 12:31:37+00:00,In Progress,1-753245663
2124,Org line C,Sweden,Partha,be,E_10,Accepted,Medium,PROD149,2012-06-13 10:45:10+00:00,In Progress,1-753245663
2125,Org line C,Belgium,Marc,be,E_6,Queued,Medium,PROD149,2012-06-13 10:48:18+00:00,Awaiting Assignment,1-753245663
2126,Org line C,Belgium,Marc,be,E_6,Accepted,Medium,PROD149,2012-06-13 12:06:59+00:00,In Progress,1-753245663
2127,Org line C,Sweden,Fredrik,se,V3_2,Accepted,Low,PROD253,2012-06-01 14:56:50+00:00,In Progress,1-753287118
2128,Org line C,Sweden,Peter,se,E_7,Accepted,Medium,PROD673,2012-06-01 16:27:00+00:00,In Progress,1-753301833
2129,Org line C,Sweden,Peter,se,E_7,Queued,Medium,PROD673,2012-06-01 16:45:38+00:00,Awaiting Assignment,1-753301833
2130,Org line C,INDIA,Rohan,se,E_7,Accepted,Medium,PROD673,2012-06-04 10:27:25+00:00,Assigned,1-753301833
2131,Org line A2,Sweden,Dusan,se,A2_3,Accepted,Major,PROD617,2012-06-01 17:43:38+00:00,In Progress,1-753362545
2132,Org line A2,Sweden,Dusan,se,A2_3,Accepted,Major,PROD617,2012-06-08 15:48:56+00:00,Wait,1-753362545
2133,Org line C,Sweden,Ann-Charlotte,us,E_10,Accepted,High,PROD802,2012-06-02 01:05:17+00:00,In Progress,1-753487360
2134,Org line C,Sweden,Ann-Charlotte,us,E_10,Queued,High,PROD802,2012-06-02 01:37:22+00:00,Awaiting Assignment,1-753487360
2135,Org line C,Sweden,Mats,us,E_10,Accepted,High,PROD802,2012-06-08 11:42:37+00:00,In Progress,1-753487360
2136,Org line C,Sweden,Martin,us,C_6,Queued,High,PROD802,2012-06-08 11:43:12+00:00,Awaiting Assignment,1-753487360
2137,Org line C,Sweden,Andreas,us,C_6,Accepted,High,PROD802,2012-06-08 11:56:45+00:00,In Progress,1-753487360
2138,Org line C,Sweden,Andreas,us,C_6,Accepted,High,PROD802,2012-06-08 15:52:35+00:00,Wait,1-753487360
2139,Org line C,USA,Robert,us,E_4,Queued,High,PROD802,2012-06-15 09:57:23+00:00,Awaiting Assignment,1-753487360
2140,Org line C,Sweden,Ann-Charlotte,us,E_10,Accepted,High,PROD802,2012-06-02 01:08:11+00:00,In Progress,1-753504966
2141,Org line C,Sweden,Ann-Charlotte,us,E_10,Queued,High,PROD802,2012-06-02 01:37:24+00:00,Awaiting Assignment,1-753504966
2142,Org line C,Sweden,Mats,us,E_10,Accepted,High,PROD802,2012-06-04 09:40:27+00:00,In Progress,1-753504966
2143,Org line C,Sweden,Martin,us,C_6,Queued,High,PROD802,2012-06-04 09:42:50+00:00,Awaiting Assignment,1-753504966
2144,Org line C,Sweden,Andreas,us,C_6,Accepted,High,PROD802,2012-06-04 10:15:01+00:00,In Progress,1-753504966
2145,Org line C,Sweden,Andreas,us,C_6,Accepted,High,PROD802,2012-06-04 11:08:07+00:00,Wait,1-753504966
2146,Org line C,INDIA,Shamna,us,E_4,Queued,High,PROD802,2012-06-07 17:50:26+00:00,Awaiting Assignment,1-753504966
2147,Org line C,INDIA,Shamna,us,E_4,Accepted,High,PROD802,2012-06-08 06:41:35+00:00,In Progress,1-753504966
2148,Org line C,INDIA,Shamna,us,E_4,Accepted,High,PROD802,2012-06-08 06:42:07+00:00,Wait,1-753504966
2149,Org line C,USA,Robert,us,E_4,Queued,High,PROD802,2012-06-08 09:04:18+00:00,Awaiting Assignment,1-753504966
2150,Org line C,Sweden,Jagannath,us,E_4,Accepted,High,PROD802,2012-06-13 14:34:31+00:00,In Progress,1-753504966
2151,Org line C,Japan,Ryouhei,jp,E_10,Accepted,Medium,PROD802,2012-06-03 03:06:31+00:00,In Progress,1-753569621
2152,Org line C,Japan,Ryouhei,jp,E_10,Accepted,Medium,PROD802,2012-06-03 03:13:02+00:00,In Progress,1-753569621
2153,Org line C,Japan,Ryouhei,jp,E_10,Accepted,Medium,PROD802,2012-06-11 06:54:29+00:00,Wait,1-753569621
2154,Org line C,USA,Thomas,us,,Accepted,Medium,PROD330,2012-06-03 22:47:58+00:00,In Progress,1-753646102
2155,Org line A2,INDIA,Amit,us,A2_4,Accepted,Medium,PROD500,2012-06-04 09:19:20+00:00,In Progress,1-753713441
2156,Org line A2,Belgium,Marc,be,A2_4,Accepted,Medium,PROD41,2012-06-04 11:25:16+00:00,In Progress,1-753768558
2157,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-04 11:28:12+00:00,In Progress,1-753815551
2158,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-04 13:08:55+00:00,Assigned,1-753815551
2159,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-04 11:35:58+00:00,In Progress,1-753815676
2160,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-06-04 13:53:09+00:00,Assigned,1-753815676
